codice_comune,anno,totale_incidenti
66059,2007,0
66059,2008,1
66059,2009,1
66059,2010,2
66059,2011,1
66059,2012,0
66059,2013,1
66059,2014,2
66059,2015,1
66059,2016,1
66059,2017,1
66059,2018,0
66059,2019,3
66059,2020,0
66059,2021,0
66059,2022,0
66059,2023,2
66059,2024,1
66060,2001,0
66060,2002,3
66060,2003,2
66060,2004,4
66060,2005,0
66060,2006,2
66060,2007,1
66060,2008,0
66060,2009,0
66060,2010,0
66060,2011,0
66060,2012,0
66060,2013,1
66060,2014,1
66060,2015,0
66060,2016,0
66060,2017,0
66060,2018,0
66060,2019,0
66060,2020,0
66060,2021,0
66060,2022,0
66060,2023,3
66060,2024,1
66061,2001,1
66061,2002,2
66061,2003,0
66061,2004,1
66061,2005,0
66061,2006,0
66061,2007,0
66061,2008,1
66061,2009,0
66061,2010,2
66061,2011,1
66061,2012,1
66061,2013,0
66061,2014,2
66061,2015,1
66061,2016,0
66061,2017,0
66061,2018,0
66061,2019,2
66061,2020,0
66061,2021,0
66061,2022,0
66061,2023,5
66061,2024,5
66062,2001,9
66062,2002,16
66062,2003,14
66062,2004,9
66062,2005,8
66062,2006,7
66062,2007,4
66062,2008,9
66062,2009,7
66062,2010,4
66062,2011,3
66062,2012,1
66062,2013,7
66062,2014,6
66062,2015,2
66062,2016,4
66062,2017,4
66062,2018,4
66062,2019,3
66062,2020,4
66062,2021,5
66062,2022,5
66062,2023,6
66062,2024,7
66063,2001,1
66063,2002,4
66063,2003,3
66063,2004,4
66063,2005,2
66063,2006,1
66063,2007,0
66063,2008,4
66063,2009,2
66063,2010,4
66063,2011,2
66063,2012,5
66063,2013,4
66063,2014,5
66063,2015,1
66063,2016,2
66063,2017,2
66063,2018,1
66063,2019,1
66063,2020,2
66063,2021,3
66063,2022,1
66063,2023,1
66063,2024,3
66064,2001,4
66064,2002,1
66064,2003,1
66064,2004,0
66064,2005,3
66064,2006,2
66064,2007,1
66064,2008,0
66064,2009,0
66064,2010,1
66064,2011,1
66064,2012,1
66064,2013,1
66064,2014,3
66064,2015,1
66064,2016,1
66064,2017,2
66064,2018,2
66064,2019,1
66064,2020,3
66064,2021,3
66064,2022,1
66064,2023,4
66064,2024,5
66065,2001,1
66065,2002,1
66065,2003,0
66065,2004,0
66065,2005,2
66065,2006,0
66065,2007,0
66065,2008,0
66065,2009,0
66065,2010,2
66065,2011,1
66065,2012,8
66065,2013,2
66065,2014,2
66065,2015,3
66065,2016,4
66065,2017,0
66065,2018,1
66065,2019,5
66065,2020,3
66065,2021,1
66065,2022,1
66065,2023,1
66065,2024,2
66066,2001,1
66066,2002,4
66066,2003,5
66066,2004,3
66066,2005,2
66066,2006,3
66066,2007,1
66066,2008,3
66066,2009,2
66066,2010,2
66066,2011,2
66066,2012,2
66066,2013,0
66066,2014,1
66066,2015,0
66066,2016,2
66066,2017,2
66066,2018,2
66066,2019,3
66066,2020,0
66066,2021,1
66066,2022,3
66066,2023,1
66066,2024,5
66067,2001,0
66067,2002,0
66067,2003,2
66067,2004,0
66067,2005,2
66067,2006,1
66067,2007,0
66067,2008,2
66067,2009,1
66067,2010,2
66067,2011,1
66067,2012,1
66067,2013,0
66067,2014,1
66067,2015,0
66067,2016,0
66067,2017,0
66067,2018,1
66067,2019,1
66067,2020,0
66067,2021,0
66067,2022,0
66067,2023,1
66068,2001,0
66068,2002,3
66068,2003,2
66068,2004,0
66068,2005,3
66068,2006,1
66068,2007,1
66068,2008,2
66068,2009,4
66068,2010,2
66068,2011,2
66068,2012,0
66068,2013,1
66068,2014,0
66068,2015,1
66068,2016,1
66068,2017,1
66068,2018,0
66068,2019,2
66068,2020,1
66068,2021,1
66068,2022,3
66068,2023,2
66069,2001,4
66069,2002,4
66069,2003,5
66069,2004,5
66069,2005,4
66069,2006,3
66069,2007,0
66069,2008,0
66069,2009,4
66069,2010,1
66069,2011,3
66069,2012,5
66069,2013,3
66069,2014,4
66069,2015,5
66069,2016,2
66069,2017,5
66069,2018,1
66069,2019,2
66069,2020,2
66069,2021,7
66069,2022,4
66069,2023,5
66069,2024,6
66070,2001,0
66070,2002,0
66070,2003,2
66070,2004,1
66070,2005,0
66070,2006,0
66070,2007,2
66070,2008,3
66070,2009,0
66070,2010,0
66070,2011,0
66070,2012,1
66070,2013,1
66070,2014,0
66070,2015,0
66070,2016,1
66070,2017,0
66070,2018,2
66070,2019,0
66070,2020,0
66070,2021,2
66070,2022,1
66070,2023,0
66070,2024,4
66071,2001,1
66071,2002,2
66071,2003,4
66071,2004,4
66071,2005,5
66071,2006,2
66071,2007,7
66071,2008,9
66071,2009,5
66071,2010,8
66071,2011,7
66071,2012,6
66071,2013,3
66071,2014,7
66071,2015,6
66071,2016,7
66071,2017,1
66071,2018,3
66071,2019,6
66071,2020,2
66071,2021,11
66071,2022,4
66071,2023,3
66071,2024,7
66072,2001,9
66072,2002,9
66072,2003,6
66072,2004,5
66072,2005,1
66072,2006,5
66072,2007,4
66072,2008,2
66072,2009,3
66072,2010,4
66072,2011,14
66072,2012,7
66072,2013,8
66072,2014,3
66072,2015,2
66072,2016,3
66072,2017,3
66072,2018,5
66072,2019,3
66072,2020,6
66072,2021,5
66072,2022,3
66072,2023,4
66072,2024,4
66073,2001,1
66073,2002,1
66073,2003,1
66073,2004,3
66073,2005,3
66073,2006,6
66073,2007,5
66073,2008,2
66073,2009,2
66073,2010,1
66073,2011,0
66073,2012,5
66073,2013,3
66073,2014,2
66073,2015,4
66073,2016,1
66073,2017,1
66073,2018,3
66073,2019,2
66073,2020,1
66073,2021,1
66073,2022,6
66073,2023,2
66073,2024,2
66074,2001,1
66074,2002,0
66074,2003,0
66074,2004,0
66074,2005,0
66074,2006,0
66074,2007,1
66074,2008,0
66074,2009,0
66074,2010,0
66074,2011,1
66074,2012,0
66074,2013,0
66074,2014,1
66074,2015,2
66074,2016,3
66074,2017,0
66074,2018,0
66074,2019,0
66074,2020,0
66074,2021,0
66074,2022,0
66074,2023,0
66074,2024,1
66075,2001,20
66075,2002,16
66075,2003,20
66075,2004,17
66075,2005,19
66075,2006,20
66075,2007,22
66075,2008,21
66075,2009,21
66075,2010,24
66075,2011,17
66075,2012,2
66075,2013,23
66075,2014,13
66075,2015,12
66075,2016,19
66075,2017,17
66075,2018,10
66075,2019,19
66075,2020,15
66075,2021,10
66075,2022,9
66075,2023,14
66075,2024,8
66076,2001,2
66076,2002,1
66076,2003,1
66076,2004,2
66076,2005,1
66076,2006,1
66076,2007,0
66076,2008,1
66076,2009,2
66076,2010,2
66076,2011,2
66076,2012,1
66076,2013,1
66076,2014,0
66076,2015,2
66076,2016,1
66076,2017,0
66076,2018,3
66076,2019,0
66076,2020,1
66076,2021,1
66076,2022,2
66076,2023,0
66076,2024,2
66077,2001,6
66077,2002,7
66077,2003,2
66077,2004,5
66077,2005,5
66077,2006,8
66077,2007,1
66077,2008,3
66077,2009,6
66077,2010,2
66077,2011,5
66077,2012,1
66077,2013,5
66077,2014,2
66077,2015,4
66077,2016,4
66077,2017,0
66077,2018,3
66077,2019,1
66077,2020,6
66077,2021,2
66077,2022,6
66077,2023,7
66077,2024,5
66078,2001,2
66078,2002,1
66078,2003,2
66078,2004,1
66078,2005,0
66078,2006,2
66078,2007,3
66078,2008,1
66078,2009,0
66078,2010,1
66078,2011,1
66078,2012,5
66078,2013,2
66078,2014,0
66078,2015,1
66078,2016,0
66078,2017,5
66078,2018,2
66078,2019,2
66078,2020,4
66078,2021,1
66078,2022,0
66078,2023,3
66078,2024,3
66079,2001,7
66079,2002,5
66079,2003,1
66079,2004,4
66079,2005,3
66079,2006,1
66079,2007,4
66079,2008,3
66079,2009,5
66079,2010,3
66079,2011,4
66079,2012,2
66079,2013,1
66079,2014,2
66079,2015,0
66079,2016,4
66079,2017,2
66079,2018,1
66079,2019,1
66079,2020,3
66079,2021,5
66079,2022,2
66079,2023,0
66079,2024,1
66080,2001,0
66080,2002,1
66080,2003,0
66080,2004,0
66080,2005,1
66080,2006,0
66080,2007,0
66080,2008,1
66080,2009,0
66080,2010,1
66080,2011,2
66080,2012,0
66080,2013,0
66080,2014,0
66080,2015,0
66080,2016,0
66080,2017,1
66080,2018,2
66080,2019,1
66080,2020,0
66080,2021,0
66080,2022,3
66080,2023,1
66081,2001,0
66081,2002,0
66081,2003,0
66081,2004,0
66081,2005,0
66081,2006,0
66081,2007,0
66081,2008,0
66081,2009,0
66081,2010,0
66081,2011,0
66081,2012,1
66081,2013,1
66081,2014,0
66081,2015,2
66081,2016,0
66081,2017,1
66081,2018,0
66081,2019,3
66081,2020,0
66081,2021,0
66081,2022,2
66081,2023,0
66081,2024,1
66082,2001,0
66082,2002,1
66082,2003,0
66082,2004,0
66082,2005,0
66082,2006,0
66082,2007,0
66082,2008,0
66082,2009,0
66082,2010,0
66082,2011,0
66082,2012,2
66082,2013,1
66082,2014,3
66082,2015,1
66082,2016,4
66082,2017,3
66082,2018,2
66082,2019,2
66082,2020,0
66082,2021,1
66082,2022,4
66082,2023,1
66083,2001,2
66083,2002,2
66083,2003,3
66083,2004,0
66083,2005,2
66083,2006,2
66083,2007,3
66083,2008,1
66083,2009,6
66083,2010,2
66083,2011,1
66083,2012,2
66083,2013,2
66083,2014,3
66083,2015,2
66083,2016,1
66083,2017,5
66083,2018,1
66083,2019,0
66083,2020,2
66083,2021,4
66083,2022,3
66083,2023,0
66083,2024,4
66084,2001,0
66084,2002,1
66084,2003,0
66084,2004,4
66084,2005,8
66084,2006,4
66084,2007,3
66084,2008,6
66084,2009,3
66084,2010,8
66084,2011,4
66084,2012,0
66084,2013,7
66084,2014,6
66084,2015,2
66084,2016,3
66084,2017,6
66084,2018,6
66084,2019,8
66084,2020,1
66084,2021,4
66084,2022,10
66084,2023,4
66084,2024,9
66085,2001,1
66085,2002,4
66085,2003,2
66085,2004,5
66085,2005,4
66085,2006,6
66085,2007,3
66085,2008,5
66085,2009,4
66085,2010,3
66085,2011,1
66085,2012,6
66085,2013,2
66085,2014,5
66085,2015,8
66085,2016,8
66085,2017,3
66085,2018,5
66085,2019,5
66085,2020,4
66085,2021,9
66085,2022,12
66085,2023,8
66085,2024,2
66086,2001,0
66086,2002,0
66086,2003,0
66086,2004,0
66086,2005,0
66086,2006,0
66086,2007,0
66086,2008,1
66086,2009,1
66086,2010,1
66086,2011,0
66086,2012,0
66086,2013,0
66086,2014,1
66086,2015,2
66086,2016,0
66086,2017,1
66086,2018,0
66086,2019,1
66086,2020,0
66086,2021,0
66086,2022,0
66086,2023,1
66086,2024,1
66087,2001,2
66087,2002,3
66087,2003,2
66087,2004,2
66087,2005,6
66087,2006,5
66087,2007,3
66087,2008,5
66087,2009,1
66087,2010,2
66087,2011,2
66087,2012,4
66087,2013,1
66087,2014,4
66087,2015,2
66087,2016,0
66087,2017,0
66087,2018,2
66087,2019,0
66087,2020,1
66087,2021,3
66087,2022,4
66087,2023,2
66087,2024,1
66088,2001,3
66088,2002,6
66088,2003,5
66088,2004,7
66088,2005,5
66088,2006,3
66088,2007,7
66088,2008,4
66088,2009,5
66088,2010,4
66088,2011,1
66088,2012,3
66088,2013,2
66088,2014,4
66088,2015,0
66088,2016,2
66088,2017,4
66088,2018,1
66088,2019,1
66088,2020,2
66088,2021,0
66088,2022,2
66088,2023,1
66089,2001,4
66089,2002,14
66089,2003,11
66089,2004,14
66089,2005,8
66089,2006,6
66089,2007,8
66089,2008,6
66089,2009,7
66089,2010,8
66089,2011,4
66089,2012,2
66089,2013,4
66089,2014,9
66089,2015,1
66089,2016,3
66089,2017,5
66089,2018,4
66089,2019,7
66089,2020,6
66089,2021,6
66089,2022,6
66089,2023,8
66089,2024,7
66090,2001,0
66090,2002,1
66090,2003,0
66090,2004,0
66090,2005,1
66090,2006,0
66090,2007,0
66090,2008,0
66090,2009,1
66090,2010,0
66090,2011,0
66090,2012,0
66090,2013,1
66090,2014,0
66090,2015,0
66090,2016,0
66090,2017,0
66090,2018,0
66090,2019,0
66090,2020,0
66090,2021,0
66090,2022,0
66090,2023,0
66091,2001,1
66091,2002,0
66091,2003,0
66091,2004,0
66091,2005,0
66091,2006,0
66091,2007,0
66091,2008,0
66091,2009,0
66091,2010,0
66091,2011,0
66091,2012,0
66091,2013,0
66091,2014,0
66091,2015,1
66091,2016,0
66091,2017,0
66091,2018,0
66091,2019,0
66091,2020,0
66091,2021,0
66091,2022,0
66091,2023,0
66091,2024,1
66092,2001,6
66092,2002,5
66092,2003,2
66092,2004,2
66092,2005,3
66092,2006,3
66092,2007,0
66092,2008,0
66092,2009,0
66092,2010,1
66092,2011,0
66092,2012,1
66092,2013,0
66092,2014,2
66092,2015,0
66092,2016,1
66092,2017,1
66092,2018,1
66092,2019,1
66092,2020,0
66092,2021,2
66092,2022,1
66092,2023,1
66093,2001,3
66093,2002,5
66093,2003,1
66093,2004,0
66093,2005,0
66093,2006,0
66093,2007,0
66093,2008,1
66093,2009,1
66093,2010,6
66093,2011,3
66093,2012,2
66093,2013,2
66093,2014,1
66093,2015,0
66093,2016,1
66093,2017,0
66093,2018,1
66093,2019,0
66093,2020,1
66093,2021,0
66093,2022,1
66093,2023,0
66093,2024,2
66094,2001,1
66094,2002,1
66094,2003,1
66094,2004,1
66094,2005,1
66094,2006,1
66094,2007,4
66094,2008,0
66094,2009,6
66094,2010,2
66094,2011,1
66094,2012,1
66094,2013,0
66094,2014,0
66094,2015,0
66094,2016,2
66094,2017,0
66094,2018,0
66094,2019,1
66094,2020,0
66094,2021,2
66094,2022,1
66094,2023,1
66095,2001,4
66095,2002,4
66095,2003,6
66095,2004,4
66095,2005,3
66095,2006,9
66095,2007,5
66095,2008,7
66095,2009,3
66095,2010,5
66095,2011,6
66095,2012,5
66095,2013,9
66095,2014,4
66095,2015,5
66095,2016,6
66095,2017,6
66095,2018,7
66095,2019,2
66095,2020,2
66095,2021,4
66095,2022,4
66095,2023,5
66095,2024,6
66096,2001,21
66096,2002,27
66096,2003,19
66096,2004,17
66096,2005,19
66096,2006,15
66096,2007,20
66096,2008,10
66096,2009,7
66096,2010,12
66096,2011,8
66096,2012,11
66096,2013,13
66096,2014,13
66096,2015,14
66096,2016,18
66096,2017,14
66096,2018,9
66096,2019,16
66096,2020,11
66096,2021,9
66096,2022,8
66096,2023,16
66096,2024,11
66097,2001,0
66097,2002,1
66097,2003,0
66097,2004,0
66097,2005,1
66097,2006,0
66097,2007,0
66097,2008,1
66097,2009,0
66097,2010,0
66097,2011,0
66097,2012,0
66097,2013,1
66097,2014,0
66097,2015,0
66097,2016,0
66097,2017,0
66097,2018,0
66097,2019,1
66097,2020,0
66097,2021,0
66097,2022,0
66097,2023,0
66097,2024,1
66098,2001,87
66098,2002,89
66098,2003,100
66098,2004,104
66098,2005,87
66098,2006,105
66098,2007,102
66098,2008,75
66098,2009,83
66098,2010,91
66098,2011,73
66098,2012,54
66098,2013,50
66098,2014,40
66098,2015,55
66098,2016,68
66098,2017,56
66098,2018,54
66098,2019,59
66098,2020,43
66098,2021,43
66098,2022,49
66098,2023,62
66098,2024,62
66099,2001,20
66099,2002,21
66099,2003,18
66099,2004,21
66099,2005,16
66099,2006,20
66099,2007,16
66099,2008,20
66099,2009,19
66099,2010,14
66099,2011,11
66099,2012,6
66099,2013,12
66099,2014,17
66099,2015,11
66099,2016,9
66099,2017,10
66099,2018,8
66099,2019,10
66099,2020,7
66099,2021,18
66099,2022,11
66099,2023,8
66099,2024,9
66100,2001,1
66100,2002,0
66100,2003,0
66100,2004,2
66100,2005,1
66100,2006,0
66100,2007,0
66100,2008,0
66100,2009,1
66100,2010,0
66100,2011,0
66100,2012,0
66100,2013,0
66100,2014,0
66100,2015,0
66100,2016,0
66100,2017,0
66100,2018,0
66100,2019,1
66100,2020,0
66100,2021,0
66100,2022,0
66100,2023,0
66100,2024,1
66101,2001,5
66101,2002,8
66101,2003,14
66101,2004,3
66101,2005,9
66101,2006,5
66101,2007,9
66101,2008,6
66101,2009,6
66101,2010,8
66101,2011,13
66101,2012,7
66101,2013,15
66101,2014,3
66101,2015,2
66101,2016,5
66101,2017,6
66101,2018,11
66101,2019,4
66101,2020,6
66101,2021,7
66101,2022,5
66101,2023,5
66101,2024,7
66102,2001,4
66102,2002,4
66102,2003,2
66102,2004,1
66102,2005,5
66102,2006,2
66102,2007,0
66102,2008,2
66102,2009,2
66102,2010,2
66102,2011,1
66102,2012,1
66102,2013,1
66102,2014,8
66102,2015,6
66102,2016,3
66102,2017,7
66102,2018,4
66102,2019,7
66102,2020,1
66102,2021,4
66102,2022,7
66102,2023,6
66102,2024,8
66103,2001,1
66103,2002,1
66103,2003,0
66103,2004,1
66103,2005,0
66103,2006,1
66103,2007,0
66103,2008,1
66103,2009,1
66103,2010,1
66103,2011,4
66103,2012,0
66103,2013,1
66103,2014,2
66103,2015,0
66103,2016,0
66103,2017,2
66103,2018,1
66103,2019,2
66103,2020,0
66103,2021,2
66103,2022,3
66103,2023,0
66103,2024,2
66104,2001,0
66104,2002,0
66104,2003,0
66104,2004,0
66104,2005,0
66104,2006,0
66104,2007,0
66104,2008,0
66104,2009,0
66104,2010,0
66104,2011,0
66104,2012,0
66104,2013,0
66104,2014,0
66104,2015,0
66104,2016,0
66104,2017,0
66104,2018,0
66104,2019,0
66104,2020,0
66104,2021,0
66104,2022,0
66104,2023,0
66105,2001,0
66105,2002,0
66105,2003,0
66105,2004,0
66105,2005,0
66105,2006,0
66105,2007,0
66105,2008,0
66105,2009,0
66105,2010,0
66105,2011,0
66105,2012,0
66105,2013,0
66105,2014,0
66105,2015,0
66105,2016,0
66105,2017,0
66105,2018,0
66105,2019,0
66105,2020,0
66105,2021,0
66105,2022,0
66105,2023,0
66106,2001,0
66106,2002,0
66106,2003,0
66106,2004,0
66106,2005,0
66106,2006,0
66106,2007,0
66106,2008,0
66106,2009,1
66106,2010,1
66106,2011,0
66106,2012,0
66106,2013,0
66106,2014,0
66106,2015,0
66106,2016,0
66106,2017,0
66106,2018,0
66106,2019,0
66106,2020,0
66106,2021,0
66106,2022,0
66106,2023,0
66107,2001,0
66107,2002,0
66107,2003,0
66107,2004,2
66107,2005,2
66107,2006,1
66107,2007,1
66107,2008,2
66107,2009,1
66107,2010,1
66107,2011,4
66107,2012,0
66107,2013,0
66107,2014,1
66107,2015,1
66107,2016,0
66107,2017,0
66107,2018,2
66107,2019,0
66107,2020,1
66107,2021,0
66107,2022,1
66107,2023,0
66107,2024,2
66108,2001,2
66108,2002,1
66108,2003,0
66108,2004,1
66108,2005,2
66108,2006,0
66108,2007,0
66108,2008,2
66108,2009,0
66108,2010,0
66108,2011,1
66108,2012,1
66108,2013,0
66108,2014,0
66108,2015,0
66108,2016,1
66108,2017,1
66108,2018,0
66108,2019,0
66108,2020,0
66108,2021,0
66108,2022,0
66108,2023,1
67001,2001,40
67001,2002,39
67001,2003,94
67001,2004,81
67001,2005,72
67001,2006,88
67001,2007,74
67001,2008,48
67001,2009,62
67001,2010,62
67001,2011,52
67001,2012,63
67001,2013,51
67001,2014,55
67001,2015,48
67001,2016,44
67001,2017,57
67001,2018,48
67001,2019,58
67001,2020,41
67001,2021,61
67001,2022,45
67001,2023,57
67001,2024,52
67002,2001,8
67002,2002,10
67002,2003,17
67002,2004,16
67002,2005,11
67002,2006,12
67002,2007,5
67002,2008,7
67002,2009,15
67002,2010,9
67002,2011,7
67002,2012,10
67002,2013,10
67002,2014,4
67002,2015,7
67002,2016,13
67002,2017,6
67002,2018,14
67002,2019,9
67002,2020,5
67002,2021,10
67002,2022,18
67002,2023,9
67002,2024,3
67003,2001,1
67003,2002,0
67003,2003,0
67003,2004,0
67003,2005,0
67003,2006,0
67003,2007,0
67003,2008,0
67003,2009,0
67003,2010,0
67003,2011,0
67003,2012,1
67003,2013,0
67003,2014,0
67003,2015,0
67003,2016,0
67003,2017,1
67003,2018,0
67003,2019,0
67003,2020,0
67003,2021,0
67003,2022,1
67003,2023,0
67004,2001,38
67004,2002,41
67004,2003,34
67004,2004,27
67004,2005,44
67004,2006,26
67004,2007,16
67004,2008,31
67004,2009,24
67004,2010,17
67004,2011,30
67004,2012,17
67004,2013,19
67004,2014,26
67004,2015,15
67004,2016,12
67004,2017,18
67004,2018,12
67004,2019,13
67004,2020,12
67004,2021,13
67004,2022,16
67004,2023,14
67004,2024,20
67005,2001,12
67005,2002,10
67005,2003,8
67005,2004,14
67005,2005,6
67005,2006,3
67005,2007,4
67005,2008,4
67005,2009,3
67005,2010,3
67005,2011,8
67005,2012,2
67005,2013,7
67005,2014,1
67005,2015,2
67005,2016,7
67005,2017,6
67005,2018,7
67005,2019,4
67005,2020,0
67005,2021,6
67005,2022,5
67005,2023,2
67005,2024,6
67006,2001,18
67006,2002,25
67006,2003,22
67006,2004,22
67006,2005,19
67006,2006,14
67006,2007,8
67006,2008,12
67006,2009,9
67006,2010,10
67006,2011,11
67006,2012,8
67006,2013,4
67006,2014,10
67006,2015,5
67006,2016,5
67006,2017,7
67006,2018,3
67006,2019,11
67006,2020,8
67006,2021,9
67006,2022,12
67006,2023,6
67006,2024,11
67007,2001,0
67007,2002,0
67007,2003,1
67007,2004,0
67007,2005,0
67007,2006,0
67007,2007,0
67007,2008,0
67007,2009,0
67007,2010,1
67007,2011,1
67007,2012,5
67007,2013,1
67007,2014,2
67007,2015,1
67007,2016,1
67007,2017,0
67007,2018,2
67007,2019,0
67007,2020,0
67007,2021,1
67007,2022,0
67007,2023,0
67007,2024,1
67008,2001,15
67008,2002,16
67008,2003,11
67008,2004,18
67008,2005,14
67008,2006,17
67008,2007,5
67008,2008,6
67008,2009,10
67008,2010,10
67008,2011,3
67008,2012,12
67008,2013,15
67008,2014,12
67008,2015,15
67008,2016,4
67008,2017,16
67008,2018,8
67008,2019,9
67008,2020,5
67008,2021,11
67008,2022,7
67008,2023,7
67008,2024,8
67009,2001,7
67009,2002,3
67009,2003,3
67009,2004,1
67009,2005,5
67009,2006,1
67009,2007,3
67009,2008,3
67009,2009,6
67009,2010,5
67009,2011,3
67009,2012,6
67009,2013,3
67009,2014,5
67009,2015,4
67009,2016,2
67009,2017,4
67009,2018,4
67009,2019,1
67009,2020,6
67009,2021,2
67009,2022,2
67009,2023,5
67009,2024,3
67010,2001,0
67010,2002,0
67010,2003,1
67010,2004,0
67010,2005,0
67010,2006,0
67010,2007,0
67010,2008,0
67010,2009,0
67010,2010,1
67010,2011,0
67010,2012,1
67010,2013,0
67010,2014,0
67010,2015,2
67010,2016,0
67010,2017,0
67010,2018,0
67010,2019,0
67010,2020,2
67010,2021,0
67010,2022,1
67010,2023,0
67010,2024,2
67011,2001,12
67011,2002,16
67011,2003,19
67011,2004,28
67011,2005,13
67011,2006,16
67011,2007,18
67011,2008,16
67011,2009,22
67011,2010,22
67011,2011,25
67011,2012,17
67011,2013,23
67011,2014,17
67011,2015,18
67011,2016,13
67011,2017,16
67011,2018,20
67011,2019,14
67011,2020,9
67011,2021,11
67011,2022,14
67011,2023,5
67011,2024,18
67012,2001,1
67012,2002,1
67012,2003,0
67012,2004,0
67012,2005,1
67012,2006,0
67012,2007,1
67012,2008,1
67012,2009,0
67012,2010,2
67012,2011,1
67012,2012,0
67012,2013,2
67012,2014,2
67012,2015,0
67012,2016,1
67012,2017,1
67012,2018,1
67012,2019,0
67012,2020,0
67012,2021,1
67012,2022,0
67012,2023,1
67013,2001,2
67013,2002,0
67013,2003,0
67013,2004,1
67013,2005,3
67013,2006,1
67013,2007,0
67013,2008,2
67013,2009,0
67013,2010,3
67013,2011,1
67013,2012,1
67013,2013,3
67013,2014,2
67013,2015,2
67013,2016,1
67013,2017,3
67013,2018,3
67013,2019,1
67013,2020,3
67013,2021,3
67013,2022,1
67013,2023,3
67014,2001,0
67014,2002,4
67014,2003,2
67014,2004,4
67014,2005,2
67014,2006,2
67014,2007,0
67014,2008,1
67014,2009,1
67014,2010,3
67014,2011,2
67014,2012,1
67014,2013,0
67014,2014,0
67014,2015,1
67014,2016,0
67014,2017,1
67014,2018,0
67014,2019,2
67014,2020,0
67014,2021,2
67014,2022,4
67014,2023,1
67014,2024,2
67015,2001,6
67015,2002,2
67015,2003,3
67015,2004,3
67015,2005,2
67015,2006,0
67015,2007,2
67015,2008,3
67015,2009,3
67015,2010,5
67015,2011,2
67015,2012,2
67015,2013,5
67015,2014,2
67015,2015,2
67015,2016,2
67015,2017,3
67015,2018,1
67015,2019,3
67015,2020,1
67015,2021,3
67015,2022,2
67015,2023,3
67015,2024,2
67016,2001,0
67016,2002,0
67016,2003,1
67016,2004,0
67016,2005,0
67016,2006,2
67016,2007,1
67016,2008,0
67016,2009,1
67016,2010,0
67016,2011,0
67016,2012,1
67016,2013,0
67016,2014,1
67016,2015,0
67016,2016,1
67016,2017,0
67016,2018,0
67016,2019,1
67016,2020,0
67016,2021,0
67016,2022,0
67016,2023,0
67016,2024,1
67017,2001,10
67017,2002,4
67017,2003,6
67017,2004,2
67017,2005,4
67017,2006,6
67017,2007,0
67017,2008,5
67017,2009,2
67017,2010,4
67017,2011,4
67017,2012,4
67017,2013,9
67017,2014,4
67017,2015,4
67017,2016,5
67017,2017,2
67017,2018,8
67017,2019,5
67017,2020,2
67017,2021,5
67017,2022,7
67017,2023,1
67017,2024,6
67018,2001,6
67018,2002,7
67018,2003,4
67018,2004,4
67018,2005,2
67018,2006,1
67018,2007,4
67018,2008,3
67018,2009,6
67018,2010,10
67018,2011,6
67018,2012,6
67018,2013,4
67018,2014,6
67018,2015,5
67018,2016,5
67018,2017,6
67018,2018,5
67018,2019,6
67018,2020,6
67018,2021,2
67018,2022,9
67018,2023,8
67018,2024,6
67019,2001,17
67019,2002,14
67019,2003,17
67019,2004,9
67019,2005,21
67019,2006,10
67019,2007,13
67019,2008,13
67019,2009,7
67019,2010,10
67019,2011,12
67019,2012,15
67019,2013,9
67019,2014,10
67019,2015,6
67019,2016,8
67019,2017,9
67019,2018,11
67019,2019,4
67019,2020,8
67019,2021,7
67019,2022,10
67019,2023,13
67019,2024,11
67020,2001,7
67020,2002,8
67020,2003,10
67020,2004,22
67020,2005,14
67020,2006,17
67020,2007,8
67020,2008,9
67020,2009,10
67020,2010,11
67020,2011,5
67020,2012,9
67020,2013,9
67020,2014,8
67020,2015,10
67020,2016,15
67020,2017,6
67020,2018,3
67020,2019,9
67020,2020,5
67020,2021,3
67020,2022,5
67020,2023,9
67020,2024,5
67021,2001,14
67021,2002,12
67021,2003,13
67021,2004,30
67021,2005,22
67021,2006,19
67021,2007,15
67021,2008,21
67021,2009,26
67021,2010,14
67021,2011,15
67021,2012,14
67021,2013,12
67021,2014,12
67021,2015,23
